thirdMeshCode,大分類,企業数,従業員数,売上高,lowerLeft_lng,lowerLeft_lat,lowerRight_lng,lowerRight_lat,upperRight_lng,upperRight_lat,upperLeft_lng,upperLeft_lat,center_lng,center_lat
53341197,G_卸・小売業，飲食店,11,538,28624,134.2125,35.49166667,134.225,35.49166667,134.225,35.5,134.2125,35.5,134.21875,35.49583334
53341197,L_サービス業,6,128,39097,134.2125,35.49166667,134.225,35.49166667,134.225,35.5,134.2125,35.5,134.21875,35.49583334
53341198,E_建設業,6,104,5796,134.225,35.49166667,134.2375,35.49166667,134.2375,35.5,134.225,35.5,134.23125,35.49583334
53341198,F_製造業,3,289,5561,134.225,35.49166667,134.2375,35.49166667,134.2375,35.5,134.225,35.5,134.23125,35.49583334
53341198,G_卸・小売業，飲食店,46,433,25224,134.225,35.49166667,134.2375,35.49166667,134.2375,35.5,134.225,35.5,134.23125,35.49583334
53341198,H_金融・保険業,6,1124,1378525,134.225,35.49166667,134.2375,35.49166667,134.2375,35.5,134.225,35.5,134.23125,35.49583334
53341198,I_不動産業,2,40,737,134.225,35.49166667,134.2375,35.49166667,134.2375,35.5,134.225,35.5,134.23125,35.49583334
53341198,J_運輸・通信業,2,10,212,134.225,35.49166667,134.2375,35.49166667,134.2375,35.5,134.225,35.5,134.23125,35.49583334
53341198,L_サービス業,21,980,26826,134.225,35.49166667,134.2375,35.49166667,134.2375,35.5,134.225,35.5,134.23125,35.49583334
53341198,M_公務,1,331,,134.225,35.49166667,134.2375,35.49166667,134.2375,35.5,134.225,35.5,134.23125,35.49583334
53341199,E_建設業,2,10,188,134.2375,35.49166667,134.25,35.49166667,134.25,35.5,134.2375,35.5,134.24375,35.49583334
53341199,F_製造業,1,3,44,134.2375,35.49166667,134.25,35.49166667,134.25,35.5,134.2375,35.5,134.24375,35.49583334
53341199,G_卸・小売業，飲食店,2,5,153,134.2375,35.49166667,134.25,35.49166667,134.25,35.5,134.2375,35.5,134.24375,35.49583334
53341199,L_サービス業,1,70,360,134.2375,35.49166667,134.25,35.49166667,134.25,35.5,134.2375,35.5,134.24375,35.49583334
53341200,G_卸・小売業，飲食店,2,38,947,134.25,35.41666667,134.2625,35.41666667,134.2625,35.425,134.25,35.425,134.25625,35.42083333
53341200,L_サービス業,1,10,335,134.25,35.41666667,134.2625,35.41666667,134.2625,35.425,134.25,35.425,134.25625,35.42083333
53341201,A_農業,1,9,140,134.2625,35.41666667,134.275,35.41666667,134.275,35.425,134.2625,35.425,134.26875,35.42083333
53341201,E_建設業,1,11,252,134.2625,35.41666667,134.275,35.41666667,134.275,35.425,134.2625,35.425,134.26875,35.42083333
53341201,J_運輸・通信業,1,15,140,134.2625,35.41666667,134.275,35.41666667,134.275,35.425,134.2625,35.425,134.26875,35.42083333
53341213,F_製造業,1,4,20,134.2875,35.425,134.3,35.425,134.3,35.43333333,134.2875,35.43333333,134.29375,35.42916666
53341220,A_農業,1,5,470,134.25,35.43333333,134.2625,35.43333333,134.2625,35.44166667,134.25,35.44166667,134.25625,35.4375
53341220,F_製造業,5,235,6903,134.25,35.43333333,134.2625,35.43333333,134.2625,35.44166667,134.25,35.44166667,134.25625,35.4375
53341220,L_サービス業,4,188,1750,134.25,35.43333333,134.2625,35.43333333,134.2625,35.44166667,134.25,35.44166667,134.25625,35.4375
53341222,F_製造業,1,31,440,134.275,35.43333333,134.2875,35.43333333,134.2875,35.44166667,134.275,35.44166667,134.28125,35.4375
53341230,F_製造業,1,10,2050,134.25,35.44166667,134.2625,35.44166667,134.2625,35.45,134.25,35.45,134.25625,35.44583334
53341230,G_卸・小売業，飲食店,2,15,626,134.25,35.44166667,134.2625,35.44166667,134.2625,35.45,134.25,35.45,134.25625,35.44583334
53341231,G_卸・小売業，飲食店,1,1,65,134.2625,35.44166667,134.275,35.44166667,134.275,35.45,134.2625,35.45,134.26875,35.44583334
53341231,K_電気ガス水道業,1,,11,134.2625,35.44166667,134.275,35.44166667,134.275,35.45,134.2625,35.45,134.26875,35.44583334
53341232,F_製造業,1,18,469,134.275,35.44166667,134.2875,35.44166667,134.2875,35.45,134.275,35.45,134.28125,35.44583334
53341240,J_運輸・通信業,1,5,43,134.25,35.45,134.2625,35.45,134.2625,35.45833333,134.25,35.45833333,134.25625,35.45416667
53341240,L_サービス業,1,119,1640,134.25,35.45,134.2625,35.45,134.2625,35.45833333,134.25,35.45833333,134.25625,35.45416667
53341243,E_建設業,1,13,288,134.2875,35.45,134.3,35.45,134.3,35.45833333,134.2875,35.45833333,134.29375,35.45416667
53341243,F_製造業,1,11,184,134.2875,35.45,134.3,35.45,134.3,35.45833333,134.2875,35.45833333,134.29375,35.45416667
